"Date","Currency","Currency Pair","Buying","Selling","Mid Rate"
"19 Sep 2017","Pound Sterling","GBPGHS","5.9558","5.9622","5.9590"
"18 Sep 2017","Pound Sterling","GBPGHS","5.9672","5.9749","5.9711"
"15 Sep 2017","Pound Sterling","GBPGHS","5.9825","5.9898","5.9862"
"14 Sep 2017","Pound Sterling","GBPGHS","5.8771","5.8834","5.8803"
"13 Sep 2017","Pound Sterling","GBPGHS","5.8243","5.8305","5.8274"
"12 Sep 2017","Pound Sterling","GBPGHS","5.8412","5.8489","5.8451"
"11 Sep 2017","Pound Sterling","GBPGHS","5.8043","5.8105","5.8074"
"08 Sep 2017","Pound Sterling","GBPGHS","5.8029","5.8092","5.8061"
"07 Sep 2017","Pound Sterling","GBPGHS","5.7620","5.7695","5.7658"
"06 Sep 2017","Pound Sterling","GBPGHS","5.7463","5.7542","5.7503"
"05 Sep 2017","Pound Sterling","GBPGHS","5.7148","5.7223","5.7186"
"04 Sep 2017","Pound Sterling","GBPGHS","5.6961","5.7027","5.6994"
"31 Aug 2017","Pound Sterling","GBPGHS","5.6592","5.6666","5.6629"
"30 Aug 2017","Pound Sterling","GBPGHS","5.6783","5.6845","5.6814"
"29 Aug 2017","Pound Sterling","GBPGHS","5.6842","5.6916","5.6879"
"28 Aug 2017","Pound Sterling","GBPGHS","5.6798","5.6864","5.6831"
"25 Aug 2017","Pound Sterling","GBPGHS","5.6632","5.6697","5.6665"
"24 Aug 2017","Pound Sterling","GBPGHS","5.6242","5.6303","5.6273"
"23 Aug 2017","Pound Sterling","GBPGHS","5.6134","5.6199","5.6167"
"22 Aug 2017","Pound Sterling","GBPGHS","5.6203","5.6282","5.6243"
"21 Aug 2017","Pound Sterling","GBPGHS","5.6561","5.6626","5.6594"
"18 Aug 2017","Pound Sterling","GBPGHS","5.6296","5.6375","5.6336"
"17 Aug 2017","Pound Sterling","GBPGHS","5.6474","5.6544","5.6509"
"16 Aug 2017","Pound Sterling","GBPGHS","5.6369","5.6430","5.6400"
"15 Aug 2017","Pound Sterling","GBPGHS","5.6304","5.6382","5.6343"
"14 Aug 2017","Pound Sterling","GBPGHS","5.6856","5.6931","5.6894"
"11 Aug 2017","Pound Sterling","GBPGHS","5.6748","5.6827","5.6788"
"10 Aug 2017","Pound Sterling","GBPGHS","5.6804","5.6874","5.6839"
"09 Aug 2017","Pound Sterling","GBPGHS","5.6830","5.6905","5.6868"
"08 Aug 2017","Pound Sterling","GBPGHS","5.6716","5.6790","5.6753"
"07 Aug 2017","Pound Sterling","GBPGHS","5.6935","5.7009","5.6972"
"04 Aug 2017","Pound Sterling","GBPGHS","5.7019","5.7093","5.7056"
"03 Aug 2017","Pound Sterling","GBPGHS","5.7467","5.7547","5.7507"
"02 Aug 2017","Pound Sterling","GBPGHS","5.7844","5.7916","5.7880"
"01 Aug 2017","Pound Sterling","GBPGHS","5.7862","5.7938","5.7900"
"31 Jul 2017","Pound Sterling","GBPGHS","5.7589","5.7665","5.7627"
"28 Jul 2017","Pound Sterling","GBPGHS","5.7339","5.7400","5.7370"
"27 Jul 2017","Pound Sterling","GBPGHS","5.7250","5.7317","5.7284"
"26 Jul 2017","Pound Sterling","GBPGHS","5.7056","5.7118","5.7087"
"25 Jul 2017","Pound Sterling","GBPGHS","5.7065","5.7145","5.7105"
"24 Jul 2017","Pound Sterling","GBPGHS","5.7008","5.7078","5.7043"
"21 Jul 2017","Pound Sterling","GBPGHS","5.6666","5.6740","5.6703"
"20 Jul 2017","Pound Sterling","GBPGHS","5.6664","5.6745","5.6705"
"19 Jul 2017","Pound Sterling","GBPGHS","5.6904","5.6968","5.6936"
"18 Jul 2017","Pound Sterling","GBPGHS","5.6766","5.6841","5.6804"
"17 Jul 2017","Pound Sterling","GBPGHS","5.6941","5.7010","5.6976"
"14 Jul 2017","Pound Sterling","GBPGHS","5.6968","5.7030","5.6999"
"13 Jul 2017","Pound Sterling","GBPGHS","5.6327","5.6397","5.6362"
"12 Jul 2017","Pound Sterling","GBPGHS","5.6115","5.6190","5.6153"
"11 Jul 2017","Pound Sterling","GBPGHS","5.5914","5.5987","5.5951"
"10 Jul 2017","Pound Sterling","GBPGHS","5.6117","5.6191","5.6154"
"07 Jul 2017","Pound Sterling","GBPGHS","5.6165","5.6239","5.6202"
"06 Jul 2017","Pound Sterling","GBPGHS","5.6531","5.6614","5.6573"
"05 Jul 2017","Pound Sterling","GBPGHS","5.6368","5.6429","5.6399"
"04 Jul 2017","Pound Sterling","GBPGHS","5.6346","5.6405","5.6376"
"30 Jun 2017","Pound Sterling","GBPGHS","5.6621","5.6680","5.6651"
"29 Jun 2017","Pound Sterling","GBPGHS","5.6614","5.6684","5.6649"
"28 Jun 2017","Pound Sterling","GBPGHS","5.6376","5.6443","5.6410"
"27 Jun 2017","Pound Sterling","GBPGHS","5.5626","5.5697","5.5662"
"23 Jun 2017","Pound Sterling","GBPGHS","5.5372","5.5441","5.5407"
"22 Jun 2017","Pound Sterling","GBPGHS","5.5092","5.5161","5.5127"
"21 Jun 2017","Pound Sterling","GBPGHS","5.5091","5.5152","5.5122"
"20 Jun 2017","Pound Sterling","GBPGHS","5.4852","5.4909","5.4881"
"19 Jun 2017","Pound Sterling","GBPGHS","5.5380","5.5443","5.5412"
"16 Jun 2017","Pound Sterling","GBPGHS","5.5524","5.5582","5.5553"
"15 Jun 2017","Pound Sterling","GBPGHS","5.5322","5.5391","5.5357"
"14 Jun 2017","Pound Sterling","GBPGHS","5.5459","5.5532","5.5496"
"13 Jun 2017","Pound Sterling","GBPGHS","5.5193","5.5266","5.5230"
"12 Jun 2017","Pound Sterling","GBPGHS","5.4811","5.4891","5.4851"
"09 Jun 2017","Pound Sterling","GBPGHS","5.4975","5.5046","5.5011"
"08 Jun 2017","Pound Sterling","GBPGHS","5.5685","5.5761","5.5723"
"07 Jun 2017","Pound Sterling","GBPGHS","5.5743","5.5810","5.5777"
"06 Jun 2017","Pound Sterling","GBPGHS","5.5368","5.5440","5.5404"
"05 Jun 2017","Pound Sterling","GBPGHS","5.5468","5.5528","5.5498"
"02 Jun 2017","Pound Sterling","GBPGHS","5.5272","5.5340","5.5306"
"01 Jun 2017","Pound Sterling","GBPGHS","5.5255","5.5323","5.5289"
"31 May 2017","Pound Sterling","GBPGHS","5.5326","5.5394","5.5360"
"30 May 2017","Pound Sterling","GBPGHS","5.5247","5.5313","5.5280"
"29 May 2017","Pound Sterling","GBPGHS","5.5165","5.5238","5.5202"
"26 May 2017","Pound Sterling","GBPGHS","5.5032","5.5091","5.5062"
"24 May 2017","Pound Sterling","GBPGHS","5.5689","5.5772","5.5731"
"23 May 2017","Pound Sterling","GBPGHS","5.5809","5.5891","5.5850"
"22 May 2017","Pound Sterling","GBPGHS","5.5390","5.5449","5.5420"
"19 May 2017","Pound Sterling","GBPGHS","5.5308","5.5380","5.5344"
"18 May 2017","Pound Sterling","GBPGHS","5.5146","5.5215","5.5181"
"17 May 2017","Pound Sterling","GBPGHS","5.4879","5.4946","5.4913"
"16 May 2017","Pound Sterling","GBPGHS","5.4598","5.4656","5.4627"
"15 May 2017","Pound Sterling","GBPGHS","5.4444","5.4507","5.4476"
"12 May 2017","Pound Sterling","GBPGHS","5.4216","5.4287","5.4252"
"11 May 2017","Pound Sterling","GBPGHS","5.4048","5.4107","5.4078"
"10 May 2017","Pound Sterling","GBPGHS","5.4295","5.4353","5.4324"
"09 May 2017","Pound Sterling","GBPGHS","5.4289","5.4361","5.4325"
"08 May 2017","Pound Sterling","GBPGHS","5.4229","5.4309","5.4269"
"05 May 2017","Pound Sterling","GBPGHS","5.4307","5.4378","5.4343"
"04 May 2017","Pound Sterling","GBPGHS","5.4065","5.4123","5.4094"
"03 May 2017","Pound Sterling","GBPGHS","5.4003","5.4060","5.4032"
"02 May 2017","Pound Sterling","GBPGHS","5.4082","5.4152","5.4117"
"28 Apr 2017","Pound Sterling","GBPGHS","5.4128","5.4198","5.4163"
"27 Apr 2017","Pound Sterling","GBPGHS","5.3974","5.4036","5.4005"
"26 Apr 2017","Pound Sterling","GBPGHS","5.3732","5.3794","5.3763"
"25 Apr 2017","Pound Sterling","GBPGHS","5.3571","5.3642","5.3607"
"24 Apr 2017","Pound Sterling","GBPGHS","5.3182","5.3251","5.3217"
"21 Apr 2017","Pound Sterling","GBPGHS","5.3157","5.3225","5.3191"
"20 Apr 2017","Pound Sterling","GBPGHS","5.3428","5.3491","5.3460"
"19 Apr 2017","Pound Sterling","GBPGHS","5.3374","5.3436","5.3405"
"18 Apr 2017","Pound Sterling","GBPGHS","5.3655","5.3730","5.3693"
"13 Apr 2017","Pound Sterling","GBPGHS","5.2703","5.2760","5.2732"
"12 Apr 2017","Pound Sterling","GBPGHS","5.2593","5.2654","5.2624"
"11 Apr 2017","Pound Sterling","GBPGHS","5.2415","5.2475","5.2445"
"10 Apr 2017","Pound Sterling","GBPGHS","5.2045","5.2122","5.2084"
"07 Apr 2017","Pound Sterling","GBPGHS","5.1847","5.1916","5.1882"
"06 Apr 2017","Pound Sterling","GBPGHS","5.2386","5.2456","5.2421"
"05 Apr 2017","Pound Sterling","GBPGHS","5.1938","5.1997","5.1968"
"04 Apr 2017","Pound Sterling","GBPGHS","5.3171","5.3241","5.3206"
"03 Apr 2017","Pound Sterling","GBPGHS","5.3513","5.3578","5.3546"
"31 Mar 2017","Pound Sterling","GBPGHS","5.3934","5.3993","5.3964"
"30 Mar 2017","Pound Sterling","GBPGHS","5.4185","5.4258","5.4222"
"29 Mar 2017","Pound Sterling","GBPGHS","5.3765","5.3834","5.3800"
"28 Mar 2017","Pound Sterling","GBPGHS","5.4258","5.4330","5.4294"
"27 Mar 2017","Pound Sterling","GBPGHS","5.4589","5.4651","5.4620"
"24 Mar 2017","Pound Sterling","GBPGHS","5.4238","5.4310","5.4274"
"23 Mar 2017","Pound Sterling","GBPGHS","5.5260","5.5320","5.5290"
"22 Mar 2017","Pound Sterling","GBPGHS","5.5775","5.5850","5.5813"
"21 Mar 2017","Pound Sterling","GBPGHS","5.5995","5.6071","5.6033"
"20 Mar 2017","Pound Sterling","GBPGHS","5.5939","5.6010","5.5975"
"17 Mar 2017","Pound Sterling","GBPGHS","5.6161","5.6235","5.6198"
"16 Mar 2017","Pound Sterling","GBPGHS","5.6292","5.6353","5.6323"
"15 Mar 2017","Pound Sterling","GBPGHS","5.5843","5.5915","5.5879"
"14 Mar 2017","Pound Sterling","GBPGHS","5.5633","5.5693","5.5663"
"13 Mar 2017","Pound Sterling","GBPGHS","5.6123","5.6184","5.6154"
"10 Mar 2017","Pound Sterling","GBPGHS","5.5917","5.5987","5.5952"
"09 Mar 2017","Pound Sterling","GBPGHS","5.6061","5.6122","5.6092"
"08 Mar 2017","Pound Sterling","GBPGHS","5.6005","5.6080","5.6043"
"07 Mar 2017","Pound Sterling","GBPGHS","5.5254","5.5321","5.5288"
"03 Mar 2017","Pound Sterling","GBPGHS","5.5175","5.5233","5.5204"
"02 Mar 2017","Pound Sterling","GBPGHS","5.5271","5.5347","5.5309"
"01 Mar 2017","Pound Sterling","GBPGHS","5.5300","5.5363","5.5332"
"28 Feb 2017","Pound Sterling","GBPGHS","5.5709","5.5781","5.5745"
"27 Feb 2017","Pound Sterling","GBPGHS","5.5407","5.5471","5.5439"
"24 Feb 2017","Pound Sterling","GBPGHS","5.5514","5.5588","5.5551"
"23 Feb 2017","Pound Sterling","GBPGHS","5.5434","5.5499","5.5467"
"22 Feb 2017","Pound Sterling","GBPGHS","5.5120","5.5179","5.5150"
"21 Feb 2017","Pound Sterling","GBPGHS","5.4414","5.4487","5.4451"
"20 Feb 2017","Pound Sterling","GBPGHS","5.4546","5.4606","5.4576"
"17 Feb 2017","Pound Sterling","GBPGHS","5.4323","5.4391","5.4357"
"16 Feb 2017","Pound Sterling","GBPGHS","5.4596","5.4677","5.4637"
"15 Feb 2017","Pound Sterling","GBPGHS","5.4438","5.4506","5.4472"
"14 Feb 2017","Pound Sterling","GBPGHS","5.4522","5.4599","5.4561"
"13 Feb 2017","Pound Sterling","GBPGHS","5.4609","5.4681","5.4645"
"10 Feb 2017","Pound Sterling","GBPGHS","5.4470","5.4529","5.4500"
"09 Feb 2017","Pound Sterling","GBPGHS","5.4818","5.4899","5.4859"
"08 Feb 2017","Pound Sterling","GBPGHS","5.4592","5.4662","5.4627"
"07 Feb 2017","Pound Sterling","GBPGHS","5.3383","5.3440","5.3412"
"06 Feb 2017","Pound Sterling","GBPGHS","5.3492","5.3559","5.3526"
"03 Feb 2017","Pound Sterling","GBPGHS","5.3586","5.3652","5.3619"
"02 Feb 2017","Pound Sterling","GBPGHS","5.3842","5.3912","5.3877"
"01 Feb 2017","Pound Sterling","GBPGHS","5.4098","5.4156","5.4127"
"31 Jan 2017","Pound Sterling","GBPGHS","5.3459","5.3518","5.3489"
"30 Jan 2017","Pound Sterling","GBPGHS","5.3398","5.3456","5.3427"
"27 Jan 2017","Pound Sterling","GBPGHS","5.3591","5.3665","5.3628"
"26 Jan 2017","Pound Sterling","GBPGHS","5.3674","5.3745","5.3710"
"25 Jan 2017","Pound Sterling","GBPGHS","5.3636","5.3706","5.3671"
"24 Jan 2017","Pound Sterling","GBPGHS","5.2922","5.2987","5.2955"
"23 Jan 2017","Pound Sterling","GBPGHS","5.2826","5.2895","5.2861"
"20 Jan 2017","Pound Sterling","GBPGHS","5.2147","5.2225","5.2186"
"19 Jan 2017","Pound Sterling","GBPGHS","5.2053","5.2117","5.2085"
"18 Jan 2017","Pound Sterling","GBPGHS","5.2084","5.2154","5.2119"
"17 Jan 2017","Pound Sterling","GBPGHS","5.2378","5.2447","5.2413"
"16 Jan 2017","Pound Sterling","GBPGHS","5.0988","5.1051","5.1020"
"13 Jan 2017","Pound Sterling","GBPGHS","5.1225","5.1301","5.1263"
"12 Jan 2017","Pound Sterling","GBPGHS","5.1837","5.1905","5.1871"
"11 Jan 2017","Pound Sterling","GBPGHS","5.1543","5.1602","5.1573"
"10 Jan 2017","Pound Sterling","GBPGHS","5.1251","5.1316","5.1284"
"09 Jan 2017","Pound Sterling","GBPGHS","5.1142","5.1214","5.1178"
"06 Jan 2017","Pound Sterling","GBPGHS","5.1928","5.2001","5.1965"
"05 Jan 2017","Pound Sterling","GBPGHS","5.1838","5.1911","5.1875"
"04 Jan 2017","Pound Sterling","GBPGHS","5.1669","5.1763","5.1716"
"03 Jan 2017","Pound Sterling","GBPGHS","5.1527","5.1591","5.1559"
"30 Dec 2016","Pound Sterling","GBPGHS","5.1926","5.2003","5.1965"
"29 Dec 2016","Pound Sterling","GBPGHS","5.1122","5.1186","5.1154"
"28 Dec 2016","Pound Sterling","GBPGHS","5.0988","5.1064","5.1026"
"23 Dec 2016","Pound Sterling","GBPGHS","5.0817","5.0876","5.0847"
"22 Dec 2016","Pound Sterling","GBPGHS","5.1105","5.1173","5.1139"
"21 Dec 2016","Pound Sterling","GBPGHS","5.1166","5.1228","5.1197"
"20 Dec 2016","Pound Sterling","GBPGHS","5.0804","5.0858","5.0831"
"19 Dec 2016","Pound Sterling","GBPGHS","5.0906","5.0969","5.0938"
"16 Dec 2016","Pound Sterling","GBPGHS","5.1003","5.1061","5.1032"
"15 Dec 2016","Pound Sterling","GBPGHS","5.1180","5.1242","5.1211"
"14 Dec 2016","Pound Sterling","GBPGHS","5.2036","5.2096","5.2066"
"13 Dec 2016","Pound Sterling","GBPGHS","5.2052","5.2111","5.2082"
"12 Dec 2016","Pound Sterling","GBPGHS","5.1503","5.1570","5.1537"
"09 Dec 2016","Pound Sterling","GBPGHS","5.0799","5.0869","5.0834"
"08 Dec 2016","Pound Sterling","GBPGHS","5.0680","5.0751","5.0716"
"07 Dec 2016","Pound Sterling","GBPGHS","5.0910","5.0965","5.0938"
"06 Dec 2016","Pound Sterling","GBPGHS","5.1378","5.1441","5.1410"
"05 Dec 2016","Pound Sterling","GBPGHS","5.1268","5.1323","5.1296"
"01 Dec 2016","Pound Sterling","GBPGHS","5.0885","5.0952","5.0919"
"30 Nov 2016","Pound Sterling","GBPGHS","5.0120","5.0186","5.0153"
"29 Nov 2016","Pound Sterling","GBPGHS","4.9723","4.9784","4.9754"
"28 Nov 2016","Pound Sterling","GBPGHS","4.9358","4.9411","4.9385"
"25 Nov 2016","Pound Sterling","GBPGHS","4.9446","4.9507","4.9477"
"24 Nov 2016","Pound Sterling","GBPGHS","4.9633","4.9699","4.9666"
"23 Nov 2016","Pound Sterling","GBPGHS","4.9235","4.9296","4.9266"
"22 Nov 2016","Pound Sterling","GBPGHS","4.9437","4.9491","4.9464"
"21 Nov 2016","Pound Sterling","GBPGHS","4.9634","4.9708","4.9671"
"18 Nov 2016","Pound Sterling","GBPGHS","4.9043","4.9109","4.9076"
"17 Nov 2016","Pound Sterling","GBPGHS","4.9491","4.9561","4.9526"
"16 Nov 2016","Pound Sterling","GBPGHS","4.9438","4.9492","4.9465"
"15 Nov 2016","Pound Sterling","GBPGHS","4.9205","4.9259","4.9232"
"14 Nov 2016","Pound Sterling","GBPGHS","4.9495","4.9565","4.9530"
"11 Nov 2016","Pound Sterling","GBPGHS","5.0041","5.0103","5.0072"
"10 Nov 2016","Pound Sterling","GBPGHS","4.9462","4.9516","4.9489"
"09 Nov 2016","Pound Sterling","GBPGHS","4.9075","4.9137","4.9106"
"08 Nov 2016","Pound Sterling","GBPGHS","4.9056","4.9123","4.9090"
"07 Nov 2016","Pound Sterling","GBPGHS","4.9109","4.9171","4.9140"
"04 Nov 2016","Pound Sterling","GBPGHS","4.9648","4.9700","4.9674"
"03 Nov 2016","Pound Sterling","GBPGHS","4.9327","4.9400","4.9364"
"02 Nov 2016","Pound Sterling","GBPGHS","4.8748","4.8806","4.8777"
"01 Nov 2016","Pound Sterling","GBPGHS","4.8506","4.8572","4.8539"
"31 Oct 2016","Pound Sterling","GBPGHS","4.8163","4.8228","4.8196"
"28 Oct 2016","Pound Sterling","GBPGHS","4.8150","4.8218","4.8184"
"27 Oct 2016","Pound Sterling","GBPGHS","4.8288","4.8346","4.8317"
"26 Oct 2016","Pound Sterling","GBPGHS","4.8457","4.8525","4.8491"
"25 Oct 2016","Pound Sterling","GBPGHS","4.8076","4.8127","4.8102"
"24 Oct 2016","Pound Sterling","GBPGHS","4.8351","4.8423","4.8387"
"21 Oct 2016","Pound Sterling","GBPGHS","4.8330","4.8390","4.8360"
"20 Oct 2016","Pound Sterling","GBPGHS","4.8496","4.8565","4.8531"
"19 Oct 2016","Pound Sterling","GBPGHS","4.8671","4.8736","4.8704"
"18 Oct 2016","Pound Sterling","GBPGHS","4.8708","4.8764","4.8736"
"17 Oct 2016","Pound Sterling","GBPGHS","4.8259","4.8330","4.8295"
"14 Oct 2016","Pound Sterling","GBPGHS","4.8307","4.8371","4.8339"
"13 Oct 2016","Pound Sterling","GBPGHS","4.8389","4.8460","4.8425"
"12 Oct 2016","Pound Sterling","GBPGHS","4.8448","4.8508","4.8478"
"11 Oct 2016","Pound Sterling","GBPGHS","4.8462","4.8547","4.8505"
"10 Oct 2016","Pound Sterling","GBPGHS","4.9123","4.9181","4.9152"
"07 Oct 2016","Pound Sterling","GBPGHS","4.9431","4.9500","4.9466"
"06 Oct 2016","Pound Sterling","GBPGHS","5.0211","5.0266","5.0239"
"05 Oct 2016","Pound Sterling","GBPGHS","5.0542","5.0601","5.0572"
"04 Oct 2016","Pound Sterling","GBPGHS","5.0600","5.0667","5.0634"
"03 Oct 2016","Pound Sterling","GBPGHS","5.0987","5.1047","5.1017"
"30 Sep 2016","Pound Sterling","GBPGHS","5.1492","5.1548","5.1520"
"29 Sep 2016","Pound Sterling","GBPGHS","5.1541","5.1611","5.1576"
"28 Sep 2016","Pound Sterling","GBPGHS","5.1532","5.1604","5.1568"
"27 Sep 2016","Pound Sterling","GBPGHS","5.1537","5.1600","5.1569"
"26 Sep 2016","Pound Sterling","GBPGHS","5.1466","5.1540","5.1503"
"23 Sep 2016","Pound Sterling","GBPGHS","5.1361","5.1432","5.1397"
"22 Sep 2016","Pound Sterling","GBPGHS","5.1809","5.1881","5.1845"
"20 Sep 2016","Pound Sterling","GBPGHS","5.1288","5.1360","5.1324"
"19 Sep 2016","Pound Sterling","GBPGHS","5.1627","5.1699","5.1663"
"16 Sep 2016","Pound Sterling","GBPGHS","5.1739","5.1815","5.1777"
"15 Sep 2016","Pound Sterling","GBPGHS","5.2211","5.2280","5.2246"
"14 Sep 2016","Pound Sterling","GBPGHS","5.2172","5.2240","5.2206"
"13 Sep 2016","Pound Sterling","GBPGHS","5.2091","5.2164","5.2128"
"09 Sep 2016","Pound Sterling","GBPGHS","5.2385","5.2458","5.2422"
"08 Sep 2016","Pound Sterling","GBPGHS","5.2520","5.2600","5.2560"
"07 Sep 2016","Pound Sterling","GBPGHS","5.2702","5.2772","5.2737"
"06 Sep 2016","Pound Sterling","GBPGHS","5.2887","5.2952","5.2920"
"05 Sep 2016","Pound Sterling","GBPGHS","5.2500","5.2568","5.2534"
"02 Sep 2016","Pound Sterling","GBPGHS","5.2449","5.2520","5.2485"
"01 Sep 2016","Pound Sterling","GBPGHS","5.2424","5.2501","5.2463"
"31 Aug 2016","Pound Sterling","GBPGHS","5.1677","5.1749","5.1713"
"30 Aug 2016","Pound Sterling","GBPGHS","5.1584","5.1640","5.1612"
"29 Aug 2016","Pound Sterling","GBPGHS","5.1550","5.1614","5.1582"
"26 Aug 2016","Pound Sterling","GBPGHS","5.2010","5.2078","5.2044"
"25 Aug 2016","Pound Sterling","GBPGHS","5.2039","5.2098","5.2069"
"24 Aug 2016","Pound Sterling","GBPGHS","5.2227","5.2294","5.2261"
"23 Aug 2016","Pound Sterling","GBPGHS","5.2002","5.2066","5.2034"
"22 Aug 2016","Pound Sterling","GBPGHS","5.1794","5.1870","5.1832"
"19 Aug 2016","Pound Sterling","GBPGHS","5.1464","5.1536","5.1500"
"18 Aug 2016","Pound Sterling","GBPGHS","5.1852","5.1920","5.1886"
"17 Aug 2016","Pound Sterling","GBPGHS","5.1246","5.1316","5.1281"
"16 Aug 2016","Pound Sterling","GBPGHS","5.1165","5.1236","5.1201"
"15 Aug 2016","Pound Sterling","GBPGHS","5.0763","5.0834","5.0799"
"12 Aug 2016","Pound Sterling","GBPGHS","5.0959","5.1026","5.0993"
"11 Aug 2016","Pound Sterling","GBPGHS","5.1051","5.1126","5.1089"
"10 Aug 2016","Pound Sterling","GBPGHS","5.1288","5.1358","5.1323"
"09 Aug 2016","Pound Sterling","GBPGHS","5.1297","5.1365","5.1331"
"08 Aug 2016","Pound Sterling","GBPGHS","5.1423","5.1491","5.1457"
"05 Aug 2016","Pound Sterling","GBPGHS","5.1518","5.1586","5.1552"
"04 Aug 2016","Pound Sterling","GBPGHS","5.1773","5.1837","5.1805"
"03 Aug 2016","Pound Sterling","GBPGHS","5.2526","5.2603","5.2565"
"02 Aug 2016","Pound Sterling","GBPGHS","5.2521","5.2594","5.2558"
"01 Aug 2016","Pound Sterling","GBPGHS","5.2096","5.2161","5.2129"
"29 Jul 2016","Pound Sterling","GBPGHS","5.2353","5.2424","5.2389"
"28 Jul 2016","Pound Sterling","GBPGHS","5.1794","5.1867","5.1831"
"27 Jul 2016","Pound Sterling","GBPGHS","5.1635","5.1710","5.1673"
"26 Jul 2016","Pound Sterling","GBPGHS","5.1714","5.1778","5.1746"
"25 Jul 2016","Pound Sterling","GBPGHS","5.1734","5.1793","5.1764"
"22 Jul 2016","Pound Sterling","GBPGHS","5.1533","5.1607","5.1570"
"21 Jul 2016","Pound Sterling","GBPGHS","5.2079","5.2160","5.2120"
"20 Jul 2016","Pound Sterling","GBPGHS","5.1960","5.2024","5.1992"
"19 Jul 2016","Pound Sterling","GBPGHS","5.1764","5.1844","5.1804"
"18 Jul 2016","Pound Sterling","GBPGHS","5.2284","5.2357","5.2321"
"15 Jul 2016","Pound Sterling","GBPGHS","5.1848","5.1928","5.1888"
"14 Jul 2016","Pound Sterling","GBPGHS","5.2492","5.2565","5.2529"
"13 Jul 2016","Pound Sterling","GBPGHS","5.1964","5.2042","5.2003"
"12 Jul 2016","Pound Sterling","GBPGHS","5.2085","5.2165","5.2125"
"11 Jul 2016","Pound Sterling","GBPGHS","5.1069","5.1140","5.1105"
"08 Jul 2016","Pound Sterling","GBPGHS","5.0836","5.0914","5.0875"
"07 Jul 2016","Pound Sterling","GBPGHS","5.0763","5.0826","5.0795"
"05 Jul 2016","Pound Sterling","GBPGHS","5.1129","5.1196","5.1163"
"04 Jul 2016","Pound Sterling","GBPGHS","5.2146","5.2210","5.2178"
"30 Jun 2016","Pound Sterling","GBPGHS","5.2036","5.2123","5.2080"
"29 Jun 2016","Pound Sterling","GBPGHS","5.3008","5.3096","5.3052"
"28 Jun 2016","Pound Sterling","GBPGHS","5.2092","5.2160","5.2126"
"27 Jun 2016","Pound Sterling","GBPGHS","5.1708","5.1770","5.1739"
"24 Jun 2016","Pound Sterling","GBPGHS","5.3210","5.3287","5.3249"
"23 Jun 2016","Pound Sterling","GBPGHS","5.7853","5.7927","5.7890"
"22 Jun 2016","Pound Sterling","GBPGHS","5.7240","5.7324","5.7282"
"21 Jun 2016","Pound Sterling","GBPGHS","5.7258","5.7323","5.7291"
"20 Jun 2016","Pound Sterling","GBPGHS","5.7270","5.7336","5.7303"
"17 Jun 2016","Pound Sterling","GBPGHS","5.5674","5.5743","5.5709"
"16 Jun 2016","Pound Sterling","GBPGHS","5.4785","5.4857","5.4821"
"15 Jun 2016","Pound Sterling","GBPGHS","5.5299","5.5368","5.5334"
"14 Jun 2016","Pound Sterling","GBPGHS","5.4720","5.4792","5.4756"
"13 Jun 2016","Pound Sterling","GBPGHS","5.5288","5.5365","5.5327"
"10 Jun 2016","Pound Sterling","GBPGHS","5.5503","5.5575","5.5539"
"09 Jun 2016","Pound Sterling","GBPGHS","5.5889","5.5967","5.5928"
"08 Jun 2016","Pound Sterling","GBPGHS","5.6208","5.6290","5.6249"
"07 Jun 2016","Pound Sterling","GBPGHS","5.6127","5.6193","5.6160"
"06 Jun 2016","Pound Sterling","GBPGHS","5.5644","5.5713","5.5679"
"03 Jun 2016","Pound Sterling","GBPGHS","5.5834","5.5910","5.5872"
"02 Jun 2016","Pound Sterling","GBPGHS","5.5393","5.5453","5.5423"
"01 Jun 2016","Pound Sterling","GBPGHS","5.5202","5.5276","5.5239"
"31 May 2016","Pound Sterling","GBPGHS","5.6171","5.6246","5.6209"
"30 May 2016","Pound Sterling","GBPGHS","5.6067","5.6126","5.6097"
"27 May 2016","Pound Sterling","GBPGHS","5.6021","5.6092","5.6057"
"26 May 2016","Pound Sterling","GBPGHS","5.6141","5.6220","5.6181"
"24 May 2016","Pound Sterling","GBPGHS","5.5910","5.5984","5.5947"
"23 May 2016","Pound Sterling","GBPGHS","5.5377","5.5447","5.5412"
"20 May 2016","Pound Sterling","GBPGHS","5.5532","5.5610","5.5571"
"19 May 2016","Pound Sterling","GBPGHS","5.5690","5.5756","5.5723"
"18 May 2016","Pound Sterling","GBPGHS","5.5698","5.5776","5.5737"
"17 May 2016","Pound Sterling","GBPGHS","5.5178","5.5244","5.5211"
"16 May 2016","Pound Sterling","GBPGHS","5.4863","5.4936","5.4900"
"13 May 2016","Pound Sterling","GBPGHS","5.4713","5.4783","5.4748"
"12 May 2016","Pound Sterling","GBPGHS","5.5061","5.5135","5.5098"
"11 May 2016","Pound Sterling","GBPGHS","5.5099","5.5177","5.5138"
"10 May 2016","Pound Sterling","GBPGHS","5.5077","5.5151","5.5114"
"09 May 2016","Pound Sterling","GBPGHS","5.4810","5.4884","5.4847"
"06 May 2016","Pound Sterling","GBPGHS","5.4930","5.5004","5.4967"
"05 May 2016","Pound Sterling","GBPGHS","5.5019","5.5093","5.5056"
